Hourly measurement data supplied by UK-air on 21/12/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Sheffield Devonshire Green",
2023-03-15,14:00:00,28.63456,V ugm-3
2023-03-15,15:00:00,22.80072,V ugm-3
2023-03-15,16:00:00,22.8494,V ugm-3
2023-03-15,17:00:00,34.32279,V ugm-3
2023-03-15,18:00:00,44.43482,V ugm-3
2023-03-15,19:00:00,40.49731,V ugm-3
2023-03-15,20:00:00,37.82309,V ugm-3
2023-03-15,21:00:00,29.31588,V ugm-3
2023-03-15,22:00:00,26.54455,V ugm-3
2023-03-15,23:00:00,17.55053,V ugm-3
2023-03-15,24:00:00,15.84898,V ugm-3
2023-03-16,01:00:00,10.45365,V ugm-3
2023-03-16,02:00:00,7.8566,V ugm-3
2023-03-16,03:00:00,6.8662,V ugm-3
2023-03-16,04:00:00,6.47671,V ugm-3
2023-03-16,05:00:00,5.89242,V ugm-3
2023-03-16,06:00:00,5.79504,V ugm-3
2023-03-16,07:00:00,8.57079,V ugm-3
2023-03-16,08:00:00,14.21955,V ugm-3
2023-03-16,09:00:00,14.85241,V ugm-3
2023-03-16,10:00:00,15.24204,V ugm-3
2023-03-16,11:00:00,17.19017,V ugm-3
2023-03-16,12:00:00,17.28727,V ugm-3
2023-03-16,13:00:00,18.79682,V ugm-3
2023-03-16,14:00:00,19.33224,V ugm-3
2023-03-16,15:00:00,15.63143,V ugm-3
2023-03-16,16:00:00,17.04376,V ugm-3
2023-03-16,17:00:00,18.60187,V ugm-3
2023-03-16,18:00:00,20.20898,V ugm-3
2023-03-16,19:00:00,20.79354,V ugm-3
2023-03-16,20:00:00,16.6538,V ugm-3
2023-03-16,21:00:00,15.82653,V ugm-3
2023-03-16,22:00:00,13.97604,V ugm-3
2023-03-16,23:00:00,13.87836,V ugm-3
2023-03-16,24:00:00,11.00552,V ugm-3
2023-03-17,01:00:00,9.04017,V ugm-3
2023-03-17,02:00:00,9.62556,V ugm-3
2023-03-17,03:00:00,7.02401,V ugm-3
2023-03-17,04:00:00,5.51197,V ugm-3
2023-03-17,05:00:00,6.5364,V ugm-3
2023-03-17,06:00:00,6.48765,V ugm-3
2023-03-17,07:00:00,10.14602,V ugm-3
2023-03-17,08:00:00,17.56008,V ugm-3
2023-03-17,09:00:00,16.87698,V ugm-3
2023-03-17,10:00:00,15.46237,V ugm-3
2023-03-17,11:00:00,14.92566,V ugm-3
2023-03-17,12:00:00,13.12058,V ugm-3
2023-03-17,13:00:00,10.92584,V ugm-3
2023-03-17,14:00:00,12.04765,V ugm-3
2023-03-17,15:00:00,13.07206,V ugm-3
2023-03-17,16:00:00,14.63315,V ugm-3
2023-03-17,17:00:00,18.68168,V ugm-3
2023-03-17,18:00:00,35.60787,V ugm-3
2023-03-17,19:00:00,51.11892,V ugm-3
2023-03-17,20:00:00,56.53253,V ugm-3
2023-03-17,21:00:00,71.6032,V ugm-3
2023-03-17,22:00:00,57.11844,V ugm-3
2023-03-17,23:00:00,48.53394,V ugm-3
2023-03-17,24:00:00,35.21748,V ugm-3
2023-03-18,01:00:00,32.31075,V ugm-3
2023-03-18,02:00:00,28.07615,V ugm-3
2023-03-18,03:00:00,30.53472,V ugm-3
2023-03-18,04:00:00,22.96135,V ugm-3
2023-03-18,05:00:00,20.32545,V ugm-3
2023-03-18,06:00:00,12.45929,V ugm-3
2023-03-18,07:00:00,16.02604,V ugm-3
2023-03-18,08:00:00,18.71297,V ugm-3
2023-03-18,09:00:00,17.68657,V ugm-3
2023-03-18,10:00:00,12.703,V ugm-3
2023-03-18,11:00:00,9.08743,V ugm-3
2023-03-18,12:00:00,11.13905,V ugm-3
2023-03-18,13:00:00,13.92395,V ugm-3
2023-03-18,14:00:00,16.70886,V ugm-3
2023-03-18,15:00:00,20.47093,V ugm-3
2023-03-18,16:00:00,30.92768,V ugm-3
2023-03-18,17:00:00,16.66116,V ugm-3
2023-03-18,18:00:00,28.19236,V ugm-3
2023-03-18,19:00:00,21.78994,V ugm-3
2023-03-18,20:00:00,22.23123,V ugm-3
2023-03-18,21:00:00,18.46817,V ugm-3
2023-03-18,22:00:00,9.18556,V ugm-3
2023-03-18,23:00:00,8.50149,V ugm-3
2023-03-18,24:00:00,7.23132,V ugm-3
2023-03-19,01:00:00,8.61365,V ugm-3
2023-03-19,02:00:00,8.80947,V ugm-3
2023-03-19,03:00:00,8.17307,V ugm-3
2023-03-19,04:00:00,7.58582,V ugm-3
2023-03-19,05:00:00,5.23678,V ugm-3
2023-03-19,06:00:00,4.55164,V ugm-3
2023-03-19,07:00:00,4.79632,V ugm-3
2023-03-19,08:00:00,5.18775,V ugm-3
2023-03-19,09:00:00,4.94291,V ugm-3
2023-03-19,10:00:00,5.43217,V ugm-3
2023-03-19,11:00:00,6.31302,V ugm-3
2023-03-19,12:00:00,7.83016,V ugm-3
2023-03-19,13:00:00,7.2917,V ugm-3
2023-03-19,14:00:00,6.75332,V ugm-3
2023-03-19,15:00:00,8.36773,V ugm-3
2023-03-19,16:00:00,10.81552,V ugm-3
2023-03-19,17:00:00,11.06045,V ugm-3
2023-03-19,18:00:00,12.6755,V ugm-3
2023-03-19,19:00:00,21.68033,V ugm-3
2023-03-19,20:00:00,19.57601,V ugm-3
2023-03-19,21:00:00,26.2806,V ugm-3
2023-03-19,22:00:00,15.70968,V ugm-3
2023-03-19,23:00:00,7.04737,V ugm-3
2023-03-19,24:00:00,7.14526,V ugm-3
2023-03-20,01:00:00,6.40522,V ugm-3
2023-03-20,02:00:00,6.20922,V ugm-3
2023-03-20,03:00:00,4.51001,V ugm-3
2023-03-20,04:00:00,3.62746,V ugm-3
2023-03-20,05:00:00,2.94138,V ugm-3
2023-03-20,06:00:00,4.70615,V ugm-3
2023-03-20,07:00:00,8.0396,V ugm-3
2023-03-20,08:00:00,17.30389,V ugm-3
2023-03-20,09:00:00,26.71561,V ugm-3
2023-03-20,10:00:00,23.92169,V ugm-3
2023-03-20,11:00:00,16.02895,V ugm-3
2023-03-20,12:00:00,15.78396,V ugm-3
2023-03-20,13:00:00,18.23509,V ugm-3
2023-03-20,14:00:00,17.1072,V ugm-3
2023-03-20,15:00:00,14.36243,V ugm-3
2023-03-20,16:00:00,11.32301,V ugm-3
2023-03-20,17:00:00,17.10758,V ugm-3
2023-03-20,18:00:00,18.28467,V ugm-3
2023-03-20,19:00:00,18.57878,V ugm-3
2023-03-20,20:00:00,21.81431,V ugm-3
2023-03-20,21:00:00,17.9413,V ugm-3
2023-03-20,22:00:00,16.76518,V ugm-3
2023-03-20,23:00:00,18.52999,V ugm-3
2023-03-20,24:00:00,7.74522,V ugm-3
2023-03-21,01:00:00,6.28514,V ugm-3
2023-03-21,02:00:00,5.63029,V ugm-3
2023-03-21,03:00:00,4.81189,V ugm-3
2023-03-21,04:00:00,4.22275,V ugm-3
2023-03-21,05:00:00,2.79885,V ugm-3
2023-03-21,06:00:00,3.48634,V ugm-3
2023-03-21,07:00:00,7.41456,V ugm-3
2023-03-21,08:00:00,13.8955,V ugm-3
2023-03-21,09:00:00,15.2206,V ugm-3
2023-03-21,10:00:00,13.50247,V ugm-3
2023-03-21,11:00:00,No data,V ugm-3
2023-03-21,12:00:00,5.94096,V ugm-3
2023-03-21,13:00:00,4.86047,V ugm-3
2023-03-21,14:00:00,5.64603,V ugm-3
2023-03-21,15:00:00,7.51161,V ugm-3
2023-03-21,16:00:00,5.7932,V ugm-3
2023-03-21,17:00:00,8.19941,V ugm-3
2023-03-21,18:00:00,9.57427,V ugm-3
2023-03-21,19:00:00,10.70391,V ugm-3
2023-03-21,20:00:00,13.01195,V ugm-3
2023-03-21,21:00:00,10.65488,V ugm-3
2023-03-21,22:00:00,12.61902,V ugm-3
2023-03-21,23:00:00,10.55696,V ugm-3
2023-03-21,24:00:00,7.41442,V ugm-3
2023-03-22,01:00:00,4.65109,V ugm-3
2023-03-22,02:00:00,3.79956,V ugm-3
2023-03-22,03:00:00,2.75133,V ugm-3
2023-03-22,04:00:00,2.26007,V ugm-3
2023-03-22,05:00:00,2.21098,V ugm-3
2023-03-22,06:00:00,2.99713,V ugm-3
2023-03-22,07:00:00,5.2081,V ugm-3
2023-03-22,08:00:00,8.10666,V ugm-3
2023-03-22,09:00:00,8.00804,V ugm-3
2023-03-22,10:00:00,7.95887,V ugm-3
2023-03-22,11:00:00,5.89527,V ugm-3
2023-03-22,12:00:00,6.73052,V ugm-3
2023-03-22,13:00:00,6.6814,V ugm-3
2023-03-22,14:00:00,7.12372,V ugm-3
2023-03-22,15:00:00,10.02238,V ugm-3
2023-03-22,16:00:00,9.23636,V ugm-3
2023-03-22,17:00:00,11.34894,V ugm-3
2023-03-22,18:00:00,12.38062,V ugm-3
2023-03-22,19:00:00,13.41236,V ugm-3
2023-03-22,20:00:00,13.06884,V ugm-3
2023-03-22,21:00:00,15.67299,V ugm-3
2023-03-22,22:00:00,11.49682,V ugm-3
2023-03-22,23:00:00,7.32005,V ugm-3
2023-03-22,24:00:00,5.60082,V ugm-3
2023-03-23,01:00:00,3.47397,V ugm-3
2023-03-23,02:00:00,3.34291,V ugm-3
2023-03-23,03:00:00,2.35974,V ugm-3
2023-03-23,04:00:00,2.50724,V ugm-3
2023-03-23,05:00:00,2.45812,V ugm-3
2023-03-23,06:00:00,3.83466,V ugm-3
2023-03-23,07:00:00,5.21113,V ugm-3
2023-03-23,08:00:00,7.76737,V ugm-3
2023-03-23,09:00:00,9.88081,V ugm-3
2023-03-23,10:00:00,8.01279,V ugm-3
2023-03-23,11:00:00,6.04639,V ugm-3
2023-03-23,12:00:00,6.29227,V ugm-3
2023-03-23,13:00:00,5.55464,V ugm-3
2023-03-23,14:00:00,6.63626,V ugm-3
2023-03-23,15:00:00,5.75145,V ugm-3
2023-03-23,16:00:00,8.16044,V ugm-3
2023-03-23,17:00:00,12.38814,V ugm-3
2023-03-23,18:00:00,17.7469,V ugm-3
2023-03-23,19:00:00,18.48429,V ugm-3
2023-03-23,20:00:00,14.699,V ugm-3
2023-03-23,21:00:00,16.96025,V ugm-3
2023-03-23,22:00:00,13.17486,V ugm-3
2023-03-23,23:00:00,9.24224,V ugm-3
2023-03-23,24:00:00,7.57076,V ugm-3
2023-03-24,01:00:00,4.85342,V ugm-3
2023-03-24,02:00:00,5.50928,V ugm-3
2023-03-24,03:00:00,5.36157,V ugm-3
2023-03-24,04:00:00,4.52526,V ugm-3
2023-03-24,05:00:00,2.8039,V ugm-3
2023-03-24,06:00:00,3.78755,V ugm-3
2023-03-24,07:00:00,3.78768,V ugm-3
2023-03-24,08:00:00,6.24713,V ugm-3
2023-03-24,09:00:00,9.09991,V ugm-3
2023-03-24,10:00:00,6.44366,V ugm-3
2023-03-24,11:00:00,6.78794,V ugm-3
2023-03-24,12:00:00,6.73878,V ugm-3
2023-03-24,13:00:00,5.90261,V ugm-3
2023-03-24,14:00:00,7.42751,V ugm-3
2023-03-24,15:00:00,8.01766,V ugm-3
2023-03-24,16:00:00,8.85386,V ugm-3
2023-03-24,17:00:00,9.78855,V ugm-3
2023-03-24,18:00:00,12.59246,V ugm-3
2023-03-24,19:00:00,11.95314,V ugm-3
2023-03-24,20:00:00,10.91996,V ugm-3
2023-03-24,21:00:00,10.42796,V ugm-3
2023-03-24,22:00:00,6.83734,V ugm-3
2023-03-24,23:00:00,9.00161,V ugm-3
2023-03-24,24:00:00,7.57502,V ugm-3
2023-03-25,01:00:00,6.03752,V ugm-3
2023-03-25,02:00:00,6.95626,V ugm-3
2023-03-25,03:00:00,6.10313,V ugm-3
2023-03-25,04:00:00,2.65786,V ugm-3
2023-03-25,05:00:00,4.47906,V ugm-3
2023-03-25,06:00:00,3.19933,V ugm-3
2023-03-25,07:00:00,2.51023,V ugm-3
2023-03-25,08:00:00,3.98683,V ugm-3
2023-03-25,09:00:00,4.33133,V ugm-3
2023-03-25,10:00:00,5.02037,V ugm-3
2023-03-25,11:00:00,5.61099,V ugm-3
2023-03-25,12:00:00,6.00476,V ugm-3
2023-03-25,13:00:00,5.85699,V ugm-3
2023-03-25,14:00:00,6.84141,V ugm-3
2023-03-25,15:00:00,6.84144,V ugm-3
2023-03-25,16:00:00,7.72737,V ugm-3
2023-03-25,17:00:00,10.43452,V ugm-3
2023-03-25,18:00:00,13.33857,V ugm-3
2023-03-25,19:00:00,23.47794,V ugm-3
2023-03-25,20:00:00,38.83476,V ugm-3
2023-03-25,21:00:00,48.82648,V ugm-3
2023-03-25,22:00:00,47.94,V ugm-3
2023-03-25,23:00:00,45.9717,V ugm-3
2023-03-25,24:00:00,19.24513,V ugm-3
2023-03-26,01:00:00,9.52155,V ugm-3
2023-03-26,02:00:00,14.38082,V ugm-3
2023-03-26,03:00:00,19.05951,V ugm-3
2023-03-26,04:00:00,20.4385,V ugm-3
2023-03-26,05:00:00,11.86911,V ugm-3
2023-03-26,06:00:00,6.05768,V ugm-3
2023-03-26,07:00:00,6.05768,V ugm-3
2023-03-26,08:00:00,7.19041,V ugm-3
2023-03-26,09:00:00,7.53515,V ugm-3
2023-03-26,10:00:00,8.52013,V ugm-3
2023-03-26,11:00:00,9.50511,V ugm-3
2023-03-26,12:00:00,10.14536,V ugm-3
2023-03-26,13:00:00,10.04685,V ugm-3
2023-03-26,14:00:00,11.03185,V ugm-3
2023-03-26,15:00:00,11.08111,V ugm-3
2023-03-26,16:00:00,18.61626,V ugm-3
2023-03-26,17:00:00,12.90333,V ugm-3
2023-03-26,18:00:00,11.91835,V ugm-3
2023-03-26,19:00:00,15.66131,V ugm-3
2023-03-26,20:00:00,19.84751,V ugm-3
2023-03-26,21:00:00,12.60785,V ugm-3
2023-03-26,22:00:00,13.14951,V ugm-3
2023-03-26,23:00:00,9.40663,V ugm-3
2023-03-26,24:00:00,8.91414,V ugm-3
2023-03-27,01:00:00,8.87009,V ugm-3
2023-03-27,02:00:00,10.70982,V ugm-3
2023-03-27,03:00:00,7.53958,V ugm-3
2023-03-27,04:00:00,7.63814,V ugm-3
2023-03-27,05:00:00,11.62968,V ugm-3
2023-03-27,06:00:00,13.45299,V ugm-3
2023-03-27,07:00:00,28.6308,V ugm-3
2023-03-27,08:00:00,34.93862,V ugm-3
2023-03-27,09:00:00,27.54684,V ugm-3
2023-03-27,10:00:00,19.36674,V ugm-3
2023-03-27,11:00:00,21.83079,V ugm-3
2023-03-27,12:00:00,20.35235,V ugm-3
2023-03-27,13:00:00,21.48568,V ugm-3
2023-03-27,14:00:00,15.07944,V ugm-3
2023-03-27,15:00:00,10.79219,V ugm-3
2023-03-27,16:00:00,19.21881,V ugm-3
2023-03-27,17:00:00,14.14311,V ugm-3
2023-03-27,18:00:00,16.60693,V ugm-3
2023-03-27,19:00:00,28.8773,V ugm-3
2023-03-27,20:00:00,42.77411,V ugm-3
2023-03-27,21:00:00,53.27029,V ugm-3
2023-03-27,22:00:00,35.8256,V ugm-3
2023-03-27,23:00:00,25.18141,V ugm-3
2023-03-27,24:00:00,19.76075,V ugm-3
2023-03-28,01:00:00,19.92026,V ugm-3
2023-03-28,02:00:00,20.0518,V ugm-3
2023-03-28,03:00:00,16.02496,V ugm-3
2023-03-28,04:00:00,9.41773,V ugm-3
2023-03-28,05:00:00,8.03713,V ugm-3
2023-03-28,06:00:00,11.7352,V ugm-3
2023-03-28,07:00:00,20.0191,V ugm-3
2023-03-28,08:00:00,26.97191,V ugm-3
2023-03-28,09:00:00,32.10024,V ugm-3
2023-03-28,10:00:00,33.03703,V ugm-3
2023-03-28,11:00:00,40.18694,V ugm-3
2023-03-28,12:00:00,38.65847,V ugm-3
2023-03-28,13:00:00,21.25223,V ugm-3
2023-03-28,14:00:00,18.44185,V ugm-3
2023-03-28,15:00:00,21.20295,V ugm-3
2023-03-28,16:00:00,21.35091,V ugm-3
2023-03-28,17:00:00,21.25195,V ugm-3
2023-03-28,18:00:00,16.81419,V ugm-3
2023-03-28,19:00:00,17.65238,V ugm-3
2023-03-28,20:00:00,18.39195,V ugm-3
2023-03-28,21:00:00,17.80025,V ugm-3
2023-03-28,22:00:00,14.20082,V ugm-3
2023-03-28,23:00:00,10.99569,V ugm-3
2023-03-28,24:00:00,7.88932,V ugm-3
2023-03-29,01:00:00,7.89408,V ugm-3
2023-03-29,02:00:00,7.23633,V ugm-3
2023-03-29,03:00:00,8.09146,V ugm-3
2023-03-29,04:00:00,3.84831,V ugm-3
2023-03-29,05:00:00,5.7724,V ugm-3
2023-03-29,06:00:00,18.3039,V ugm-3
2023-03-29,07:00:00,23.73142,V ugm-3
2023-03-29,08:00:00,30.54063,V ugm-3
2023-03-29,09:00:00,23.33741,V ugm-3
2023-03-29,10:00:00,13.32161,V ugm-3
2023-03-29,11:00:00,20.27831,V ugm-3
2023-03-29,12:00:00,20.92002,V ugm-3
2023-03-29,13:00:00,18.0094,V ugm-3
2023-03-29,14:00:00,18.89702,V ugm-3
2023-03-29,15:00:00,17.36764,V ugm-3
2023-03-29,16:00:00,16.03547,V ugm-3
2023-03-29,17:00:00,17.16985,V ugm-3
2023-03-29,18:00:00,20.27779,V ugm-3
2023-03-29,19:00:00,23.92878,V ugm-3
2023-03-29,20:00:00,18.55097,V ugm-3
2023-03-29,21:00:00,17.7125,V ugm-3
2023-03-29,22:00:00,16.57768,V ugm-3
2023-03-29,23:00:00,15.29488,V ugm-3
2023-03-29,24:00:00,15.59073,V ugm-3
2023-03-30,01:00:00,7.63553,V ugm-3
2023-03-30,02:00:00,6.5824,V ugm-3
2023-03-30,03:00:00,5.57867,V ugm-3
2023-03-30,04:00:00,6.02334,V ugm-3
2023-03-30,05:00:00,3.65309,V ugm-3
2023-03-30,06:00:00,5.28211,V ugm-3
2023-03-30,07:00:00,9.57709,V ugm-3
2023-03-30,08:00:00,24.53564,V ugm-3
2023-03-30,09:00:00,10.51568,V ugm-3
2023-03-30,10:00:00,7.60306,V ugm-3
2023-03-30,11:00:00,8.34355,V ugm-3
2023-03-30,12:00:00,9.47895,V ugm-3
2023-03-30,13:00:00,6.91186,V ugm-3
2023-03-30,14:00:00,7.30684,V ugm-3
2023-03-30,15:00:00,8.04749,V ugm-3
2023-03-30,16:00:00,6.81346,V ugm-3
2023-03-30,17:00:00,11.10816,V ugm-3
2023-03-30,18:00:00,17.52578,V ugm-3
2023-03-30,19:00:00,27.15203,V ugm-3
2023-03-30,20:00:00,35.64295,V ugm-3
2023-03-30,21:00:00,50.75215,V ugm-3
2023-03-30,22:00:00,38.70573,V ugm-3
2023-03-30,23:00:00,17.32801,V ugm-3
2023-03-30,24:00:00,11.74971,V ugm-3
2023-03-31,01:00:00,9.7478,V ugm-3
2023-03-31,02:00:00,6.7178,V ugm-3
2023-03-31,03:00:00,6.12508,V ugm-3
2023-03-31,04:00:00,9.03914,V ugm-3
2023-03-31,05:00:00,12.79306,V ugm-3
2023-03-31,06:00:00,12.6449,V ugm-3
2023-03-31,07:00:00,25.2406,V ugm-3
2023-03-31,08:00:00,35.31758,V ugm-3
2023-03-31,09:00:00,34.47867,V ugm-3
2023-03-31,10:00:00,29.88513,V ugm-3
2023-03-31,11:00:00,20.79638,V ugm-3
2023-03-31,12:00:00,20.00594,V ugm-3
2023-03-31,13:00:00,16.25176,V ugm-3
2023-03-31,14:00:00,16.7948,V ugm-3
2023-03-31,15:00:00,18.02963,V ugm-3
2023-03-31,16:00:00,21.83283,V ugm-3
2023-03-31,17:00:00,20.44964,V ugm-3
2023-03-31,18:00:00,18.96775,V ugm-3
2023-03-31,19:00:00,20.54815,V ugm-3
2023-03-31,20:00:00,16.49776,V ugm-3
2023-03-31,21:00:00,15.50989,V ugm-3
2023-03-31,22:00:00,14.86787,V ugm-3
2023-03-31,23:00:00,11.65737,V ugm-3
2023-03-31,24:00:00,10.57063,V ugm-3
2023-04-01,01:00:00,10.67572,V ugm-3
2023-04-01,02:00:00,11.40058,V ugm-3
2023-04-01,03:00:00,10.28031,V ugm-3
2023-04-01,04:00:00,6.32625,V ugm-3
2023-04-01,05:00:00,5.93076,V ugm-3
2023-04-01,06:00:00,7.66054,V ugm-3
2023-04-01,07:00:00,8.69852,V ugm-3
2023-04-01,08:00:00,11.07103,V ugm-3
2023-04-01,09:00:00,10.577,V ugm-3
2023-04-01,10:00:00,10.33014,V ugm-3
2023-04-01,11:00:00,9.73688,V ugm-3
2023-04-01,12:00:00,12.30713,V ugm-3
2023-04-01,13:00:00,14.77848,V ugm-3
2023-04-01,14:00:00,13.44409,V ugm-3
2023-04-01,15:00:00,13.83941,V ugm-3
2023-04-01,16:00:00,13.83922,V ugm-3
2023-04-01,17:00:00,17.00227,V ugm-3
2023-04-01,18:00:00,20.21474,V ugm-3
2023-04-01,19:00:00,17.54557,V ugm-3
2023-04-01,20:00:00,17.05127,V ugm-3
2023-04-01,21:00:00,16.40881,V ugm-3
2023-04-01,22:00:00,14.58017,V ugm-3
2023-04-01,23:00:00,14.58007,V ugm-3
2023-04-01,24:00:00,16.90304,V ugm-3
2023-04-02,01:00:00,17.80317,V ugm-3
2023-04-02,02:00:00,16.74818,V ugm-3
2023-04-02,03:00:00,12.46219,V ugm-3
2023-04-02,04:00:00,7.5663,V ugm-3
2023-04-02,05:00:00,5.48917,V ugm-3
2023-04-02,06:00:00,6.7254,V ugm-3
2023-04-02,07:00:00,7.36836,V ugm-3
2023-04-02,08:00:00,8.01129,V ugm-3
2023-04-02,09:00:00,10.78096,V ugm-3
2023-04-02,10:00:00,7.71508,V ugm-3
2023-04-02,11:00:00,7.86402,V ugm-3
2023-04-02,12:00:00,7.66613,V ugm-3
2023-04-02,13:00:00,7.76494,V ugm-3
2023-04-02,14:00:00,8.21002,V ugm-3
2023-04-02,15:00:00,9.05067,V ugm-3
2023-04-02,16:00:00,11.2267,V ugm-3
2023-04-02,17:00:00,12.01772,V ugm-3
2023-04-02,18:00:00,12.56118,V ugm-3
2023-04-02,19:00:00,15.28088,V ugm-3
2023-04-02,20:00:00,16.22032,V ugm-3
2023-04-02,21:00:00,19.97901,V ugm-3
2023-04-02,22:00:00,20.52241,V ugm-3
2023-04-02,23:00:00,14.93441,V ugm-3
2023-04-02,24:00:00,14.04429,V ugm-3
2023-04-03,01:00:00,8.5766,V ugm-3
2023-04-03,02:00:00,42.22713,V ugm-3
2023-04-03,03:00:00,26.07719,V ugm-3
2023-04-03,04:00:00,25.82974,V ugm-3
2023-04-03,05:00:00,31.22433,V ugm-3
2023-04-03,06:00:00,40.63206,V ugm-3
2023-04-03,07:00:00,45.99968,V ugm-3
2023-04-03,08:00:00,59.43951,V ugm-3
2023-04-03,09:00:00,46.88842,V ugm-3
2023-04-03,10:00:00,21.82562,V ugm-3
2023-04-03,11:00:00,15.19422,V ugm-3
2023-04-03,12:00:00,17.37235,V ugm-3
2023-04-03,13:00:00,15.29357,V ugm-3
2023-04-03,14:00:00,15.68899,V ugm-3
2023-04-03,15:00:00,16.72771,V ugm-3
2023-04-03,16:00:00,20.14302,V ugm-3
2023-04-03,17:00:00,16.5788,V ugm-3
2023-04-03,18:00:00,16.67675,V ugm-3
2023-04-03,19:00:00,19.74388,V ugm-3
2023-04-03,20:00:00,23.25652,V ugm-3
2023-04-03,21:00:00,24.69383,V ugm-3
2023-04-03,22:00:00,26.47555,V ugm-3
2023-04-03,23:00:00,24.19815,V ugm-3
2023-04-03,24:00:00,12.32191,V ugm-3
2023-04-04,01:00:00,14.39286,V ugm-3
2023-04-04,02:00:00,20.1381,V ugm-3
2023-04-04,03:00:00,18.07323,V ugm-3
2023-04-04,04:00:00,19.75471,V ugm-3
2023-04-04,05:00:00,29.01318,V ugm-3
2023-04-04,06:00:00,35.89657,V ugm-3
2023-04-04,07:00:00,61.48543,V ugm-3
2023-04-04,08:00:00,42.89059,V ugm-3
2023-04-04,09:00:00,25.1069,V ugm-3
2023-04-04,10:00:00,16.34255,V ugm-3
2023-04-04,11:00:00,15.99532,V ugm-3
2023-04-04,12:00:00,16.44128,V ugm-3
2023-04-04,13:00:00,18.17432,V ugm-3
2023-04-04,14:00:00,18.42362,V ugm-3
2023-04-04,15:00:00,19.06577,V ugm-3
2023-04-04,16:00:00,16.78767,V ugm-3
2023-04-04,17:00:00,21.88622,V ugm-3
2023-04-04,18:00:00,22.23284,V ugm-3
2023-04-04,19:00:00,32.53009,V ugm-3
2023-04-04,20:00:00,32.72701,V ugm-3
2023-04-04,21:00:00,28.52031,V ugm-3
2023-04-04,22:00:00,26.7871,V ugm-3
2023-04-04,23:00:00,24.55824,V ugm-3
2023-04-04,24:00:00,20.79536,V ugm-3
2023-04-05,01:00:00,20.21369,V ugm-3
2023-04-05,02:00:00,13.47575,V ugm-3
2023-04-05,03:00:00,11.24634,V ugm-3
2023-04-05,04:00:00,8.71911,V ugm-3
2023-04-05,05:00:00,10.6017,V ugm-3
2023-04-05,06:00:00,11.74156,V ugm-3
2023-04-05,07:00:00,14.31754,V ugm-3
2023-04-05,08:00:00,21.99815,V ugm-3
2023-04-05,09:00:00,21.50457,V ugm-3
2023-04-05,10:00:00,19.81905,V ugm-3
2023-04-05,11:00:00,23.33795,V ugm-3
2023-04-05,12:00:00,24.28079,V ugm-3
2023-04-05,13:00:00,20.5641,V ugm-3
2023-04-05,14:00:00,23.98148,V ugm-3
2023-04-05,15:00:00,23.98311,V ugm-3
2023-04-05,16:00:00,25.02272,V ugm-3
2023-04-05,17:00:00,25.4184,V ugm-3
2023-04-05,18:00:00,24.97109,V ugm-3
2023-04-05,19:00:00,24.12814,V ugm-3
2023-04-05,20:00:00,18.38048,V ugm-3
2023-04-05,21:00:00,20.16546,V ugm-3
2023-04-05,22:00:00,15.16066,V ugm-3
2023-04-05,23:00:00,18.18382,V ugm-3
2023-04-05,24:00:00,18.53065,V ugm-3
2023-04-06,01:00:00,14.27705,V ugm-3
2023-04-06,02:00:00,9.05591,V ugm-3
2023-04-06,03:00:00,8.42694,V ugm-3
2023-04-06,04:00:00,10.50866,V ugm-3
2023-04-06,05:00:00,16.7055,V ugm-3
2023-04-06,06:00:00,7.63377,V ugm-3
2023-04-06,07:00:00,16.50738,V ugm-3
2023-04-06,08:00:00,10.95562,V ugm-3
2023-04-06,09:00:00,9.36978,V ugm-3
2023-04-06,10:00:00,8.52758,V ugm-3
2023-04-06,11:00:00,7.83351,V ugm-3
2023-04-06,12:00:00,6.74297,V ugm-3
2023-04-06,13:00:00,7.98231,V ugm-3
2023-04-06,14:00:00,7.38759,V ugm-3
2023-04-06,15:00:00,7.93268,V ugm-3
2023-04-06,16:00:00,9.81609,V ugm-3
2023-04-06,17:00:00,10.90627,V ugm-3
2023-04-06,18:00:00,11.25363,V ugm-3
2023-04-06,19:00:00,11.05446,V ugm-3
2023-04-06,20:00:00,10.11238,V ugm-3
2023-04-06,21:00:00,10.40974,V ugm-3
2023-04-06,22:00:00,10.26133,V ugm-3
2023-04-06,23:00:00,10.60941,V ugm-3
2023-04-06,24:00:00,10.60768,V ugm-3
2023-04-07,01:00:00,9.58894,V ugm-3
2023-04-07,02:00:00,9.06018,V ugm-3
2023-04-07,03:00:00,14.78264,V ugm-3
2023-04-07,04:00:00,6.5964,V ugm-3
2023-04-07,05:00:00,6.4475,V ugm-3
2023-04-07,06:00:00,9.37374,V ugm-3
2023-04-07,07:00:00,28.87032,V ugm-3
2023-04-07,08:00:00,36.4797,V ugm-3
2023-04-07,09:00:00,5.0103,V ugm-3
2023-04-07,10:00:00,3.47261,V ugm-3
2023-04-07,11:00:00,4.81231,V ugm-3
2023-04-07,12:00:00,4.86171,V ugm-3
2023-04-07,13:00:00,5.2587,V ugm-3
2023-04-07,14:00:00,6.54846,V ugm-3
2023-04-07,15:00:00,5.25843,V ugm-3
2023-04-07,16:00:00,6.89515,V ugm-3
2023-04-07,17:00:00,9.67252,V ugm-3
