Hourly measurement data supplied by UK-air on 21/12/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Sheffield Devonshire Green",
2020-04-04,06:00:00,17.91236,V ugm-3
2020-04-04,07:00:00,14.71365,V ugm-3
2020-04-04,08:00:00,13.98828,V ugm-3
2020-04-04,09:00:00,18.3935,V ugm-3
2020-04-04,10:00:00,19.65606,V ugm-3
2020-04-04,11:00:00,8.37405,V ugm-3
2020-04-04,12:00:00,8.03492,V ugm-3
2020-04-04,13:00:00,7.79281,V ugm-3
2020-04-04,14:00:00,8.80939,V ugm-3
2020-04-04,15:00:00,9.19649,V ugm-3
2020-04-04,16:00:00,8.80911,V ugm-3
2020-04-04,17:00:00,10.45442,V ugm-3
2020-04-04,18:00:00,12.87401,V ugm-3
2020-04-04,19:00:00,19.16551,V ugm-3
2020-04-04,20:00:00,28.89323,V ugm-3
2020-04-04,21:00:00,37.60484,V ugm-3
2020-04-04,22:00:00,31.07143,V ugm-3
2020-04-04,23:00:00,24.92478,V ugm-3
2020-04-04,24:00:00,27.82873,V ugm-3
2020-04-05,01:00:00,21.02188,V ugm-3
2020-04-05,02:00:00,20.76311,V ugm-3
2020-04-05,03:00:00,18.62874,V ugm-3
2020-04-05,04:00:00,26.77875,V ugm-3
2020-04-05,05:00:00,20.27835,V ugm-3
2020-04-05,06:00:00,15.1844,V ugm-3
2020-04-05,07:00:00,25.56859,V ugm-3
2020-04-05,08:00:00,17.22362,V ugm-3
2020-04-05,09:00:00,14.70121,V ugm-3
2020-04-05,10:00:00,9.80094,V ugm-3
2020-04-05,11:00:00,8.83014,V ugm-3
2020-04-05,12:00:00,7.85966,V ugm-3
2020-04-05,13:00:00,7.51979,V ugm-3
2020-04-05,14:00:00,8.44154,V ugm-3
2020-04-05,15:00:00,7.85922,V ugm-3
2020-04-05,16:00:00,7.51952,V ugm-3
2020-04-05,17:00:00,8.29584,V ugm-3
2020-04-05,18:00:00,9.12045,V ugm-3
2020-04-05,19:00:00,10.62426,V ugm-3
2020-04-05,20:00:00,11.78861,V ugm-3
2020-04-05,21:00:00,11.40014,V ugm-3
2020-04-05,22:00:00,9.02312,V ugm-3
2020-04-05,23:00:00,8.9261,V ugm-3
2020-04-05,24:00:00,9.16856,V ugm-3
2020-04-06,01:00:00,8.8825,V ugm-3
2020-04-06,02:00:00,9.85494,V ugm-3
2020-04-06,03:00:00,7.87761,V ugm-3
2020-04-06,04:00:00,7.0997,V ugm-3
2020-04-06,05:00:00,5.39783,V ugm-3
2020-04-06,06:00:00,5.98133,V ugm-3
2020-04-06,07:00:00,8.02439,V ugm-3
2020-04-06,08:00:00,10.65062,V ugm-3
2020-04-06,09:00:00,6.61435,V ugm-3
2020-04-06,10:00:00,10.99735,V ugm-3
2020-04-06,11:00:00,6.17649,V ugm-3
2020-04-06,12:00:00,4.91204,V ugm-3
2020-04-06,13:00:00,5.78786,V ugm-3
2020-04-06,14:00:00,5.54449,V ugm-3
2020-04-06,15:00:00,7.83001,V ugm-3
2020-04-06,16:00:00,6.90594,V ugm-3
2020-04-06,17:00:00,7.58681,V ugm-3
2020-04-06,18:00:00,8.36419,V ugm-3
2020-04-06,19:00:00,11.86533,V ugm-3
2020-04-06,20:00:00,15.41473,V ugm-3
2020-04-06,21:00:00,28.59453,V ugm-3
2020-04-06,22:00:00,23.43891,V ugm-3
2020-04-06,23:00:00,22.66141,V ugm-3
2020-04-06,24:00:00,19.88952,V ugm-3
2020-04-07,01:00:00,25.60766,V ugm-3
2020-04-07,02:00:00,25.21733,V ugm-3
2020-04-07,03:00:00,30.95239,V ugm-3
2020-04-07,04:00:00,25.93206,V ugm-3
2020-04-07,05:00:00,26.51756,V ugm-3
2020-04-07,06:00:00,30.95921,V ugm-3
2020-04-07,07:00:00,39.37056,V ugm-3
2020-04-07,08:00:00,42.69469,V ugm-3
2020-04-07,09:00:00,27.06439,V ugm-3
2020-04-07,10:00:00,14.18796,V ugm-3
2020-04-07,11:00:00,8.97127,V ugm-3
2020-04-07,12:00:00,7.26486,V ugm-3
2020-04-07,13:00:00,8.82581,V ugm-3
2020-04-07,14:00:00,11.74918,V ugm-3
2020-04-07,15:00:00,9.11582,V ugm-3
2020-04-07,16:00:00,8.48193,V ugm-3
2020-04-07,17:00:00,9.99319,V ugm-3
2020-04-07,18:00:00,11.60129,V ugm-3
2020-04-07,19:00:00,14.67207,V ugm-3
2020-04-07,20:00:00,28.56338,V ugm-3
2020-04-07,21:00:00,39.23879,V ugm-3
2020-04-07,22:00:00,39.0937,V ugm-3
2020-04-07,23:00:00,46.16049,V ugm-3
2020-04-07,24:00:00,34.46164,V ugm-3
2020-04-08,01:00:00,20.84653,V ugm-3
2020-04-08,02:00:00,31.79077,V ugm-3
2020-04-08,03:00:00,21.20489,V ugm-3
2020-04-08,04:00:00,23.69679,V ugm-3
2020-04-08,05:00:00,32.49281,V ugm-3
2020-04-08,06:00:00,32.00504,V ugm-3
2020-04-08,07:00:00,56.46313,V ugm-3
2020-04-08,08:00:00,59.34393,V ugm-3
2020-04-08,09:00:00,51.12258,V ugm-3
2020-04-08,10:00:00,38.99952,V ugm-3
2020-04-08,11:00:00,18.32607,V ugm-3
2020-04-08,12:00:00,14.41561,V ugm-3
2020-04-08,13:00:00,17.25342,V ugm-3
2020-04-08,14:00:00,7.72132,V ugm-3
2020-04-08,15:00:00,4.88653,V ugm-3
2020-04-08,16:00:00,5.22821,V ugm-3
2020-04-08,17:00:00,7.08486,V ugm-3
2020-04-08,18:00:00,7.76868,V ugm-3
2020-04-08,19:00:00,12.16563,V ugm-3
2020-04-08,20:00:00,13.58237,V ugm-3
2020-04-08,21:00:00,15.24373,V ugm-3
2020-04-08,22:00:00,12.80087,V ugm-3
2020-04-08,23:00:00,15.7324,V ugm-3
2020-04-08,24:00:00,14.55999,V ugm-3
2020-04-09,01:00:00,11.5581,V ugm-3
2020-04-09,02:00:00,14.56191,V ugm-3
2020-04-09,03:00:00,11.41144,V ugm-3
2020-04-09,04:00:00,9.30534,V ugm-3
2020-04-09,05:00:00,12.97818,V ugm-3
2020-04-09,06:00:00,21.64682,V ugm-3
2020-04-09,07:00:00,24.29298,V ugm-3
2020-04-09,08:00:00,19.39646,V ugm-3
2020-04-09,09:00:00,10.38425,V ugm-3
2020-04-09,10:00:00,13.32295,V ugm-3
2020-04-09,11:00:00,13.81315,V ugm-3
2020-04-09,12:00:00,14.20591,V ugm-3
2020-04-09,13:00:00,31.35187,V ugm-3
2020-04-09,14:00:00,13.32289,V ugm-3
2020-04-09,15:00:00,14.98814,V ugm-3
2020-04-09,16:00:00,14.44884,V ugm-3
2020-04-09,17:00:00,12.34243,V ugm-3
2020-04-09,18:00:00,15.96595,V ugm-3
2020-04-09,19:00:00,15.62279,V ugm-3
2020-04-09,20:00:00,17.14094,V ugm-3
2020-04-09,21:00:00,25.95627,V ugm-3
2020-04-09,22:00:00,25.66222,V ugm-3
2020-04-09,23:00:00,19.09987,V ugm-3
2020-04-09,24:00:00,8.86456,V ugm-3
2020-04-10,01:00:00,7.06915,V ugm-3
2020-04-10,02:00:00,8.70543,V ugm-3
2020-04-10,03:00:00,6.52921,V ugm-3
2020-04-10,04:00:00,6.08742,V ugm-3
2020-04-10,05:00:00,8.7874,V ugm-3
2020-04-10,06:00:00,9.72022,V ugm-3
2020-04-10,07:00:00,14.04051,V ugm-3
2020-04-10,08:00:00,20.57052,V ugm-3
2020-04-10,09:00:00,22.63352,V ugm-3
2020-04-10,10:00:00,18.01895,V ugm-3
2020-04-10,11:00:00,14.04188,V ugm-3
2020-04-10,12:00:00,12.86316,V ugm-3
2020-04-10,13:00:00,11.29165,V ugm-3
2020-04-10,14:00:00,10.26045,V ugm-3
2020-04-10,15:00:00,8.88577,V ugm-3
2020-04-10,16:00:00,9.1311,V ugm-3
2020-04-10,17:00:00,9.42546,V ugm-3
2020-04-10,18:00:00,11.83093,V ugm-3
2020-04-10,19:00:00,16.05243,V ugm-3
2020-04-10,20:00:00,26.41062,V ugm-3
2020-04-10,21:00:00,30.14151,V ugm-3
2020-04-10,22:00:00,16.9855,V ugm-3
2020-04-10,23:00:00,11.29099,V ugm-3
2020-04-10,24:00:00,14.48174,V ugm-3
2020-04-11,01:00:00,12.53108,V ugm-3
2020-04-11,02:00:00,13.31852,V ugm-3
2020-04-11,03:00:00,12.646,V ugm-3
2020-04-11,04:00:00,15.64772,V ugm-3
2020-04-11,05:00:00,15.99222,V ugm-3
2020-04-11,06:00:00,21.30652,V ugm-3
2020-04-11,07:00:00,23.76701,V ugm-3
2020-04-11,08:00:00,15.64827,V ugm-3
2020-04-11,09:00:00,10.0385,V ugm-3
2020-04-11,10:00:00,6.29859,V ugm-3
2020-04-11,11:00:00,6.15087,V ugm-3
2020-04-11,12:00:00,6.2001,V ugm-3
2020-04-11,13:00:00,5.70811,V ugm-3
2020-04-11,14:00:00,6.54471,V ugm-3
2020-04-11,15:00:00,6.05264,V ugm-3
2020-04-11,16:00:00,5.80667,V ugm-3
2020-04-11,17:00:00,5.51144,V ugm-3
2020-04-11,18:00:00,6.05246,V ugm-3
2020-04-11,19:00:00,7.47939,V ugm-3
2020-04-11,20:00:00,7.13486,V ugm-3
2020-04-11,21:00:00,7.9223,V ugm-3
2020-04-11,22:00:00,9.05413,V ugm-3
2020-04-11,23:00:00,9.93986,V ugm-3
2020-04-11,24:00:00,11.02253,V ugm-3
2020-04-12,01:00:00,9.20698,V ugm-3
2020-04-12,02:00:00,15.38878,V ugm-3
2020-04-12,03:00:00,14.89552,V ugm-3
2020-04-12,04:00:00,17.26303,V ugm-3
2020-04-12,05:00:00,16.62195,V ugm-3
2020-04-12,06:00:00,20.86431,V ugm-3
2020-04-12,07:00:00,22.64051,V ugm-3
2020-04-12,08:00:00,26.3908,V ugm-3
2020-04-12,09:00:00,27.03283,V ugm-3
2020-04-12,10:00:00,26.29267,V ugm-3
2020-04-12,11:00:00,32.11364,V ugm-3
2020-04-12,12:00:00,20.8157,V ugm-3
2020-04-12,13:00:00,15.33942,V ugm-3
2020-04-12,14:00:00,15.04375,V ugm-3
2020-04-12,15:00:00,12.82414,V ugm-3
2020-04-12,16:00:00,8.33568,V ugm-3
2020-04-12,17:00:00,8.08892,V ugm-3
2020-04-12,18:00:00,9.76577,V ugm-3
2020-04-12,19:00:00,8.72993,V ugm-3
2020-04-12,20:00:00,5.52407,V ugm-3
2020-04-12,21:00:00,3.84716,V ugm-3
2020-04-12,22:00:00,3.69915,V ugm-3
2020-04-12,23:00:00,4.09369,V ugm-3
2020-04-12,24:00:00,3.45249,V ugm-3
2020-04-13,01:00:00,2.63667,V ugm-3
2020-04-13,02:00:00,5.99833,V ugm-3
2020-04-13,03:00:00,3.31228,V ugm-3
2020-04-13,04:00:00,2.42241,V ugm-3
2020-04-13,05:00:00,3.21337,V ugm-3
2020-04-13,06:00:00,4.05384,V ugm-3
2020-04-13,07:00:00,6.42688,V ugm-3
2020-04-13,08:00:00,7.76175,V ugm-3
2020-04-13,09:00:00,7.11934,V ugm-3
2020-04-13,10:00:00,5.58679,V ugm-3
2020-04-13,11:00:00,4.30152,V ugm-3
2020-04-13,12:00:00,3.90605,V ugm-3
2020-04-13,13:00:00,3.31264,V ugm-3
2020-04-13,14:00:00,3.46093,V ugm-3
2020-04-13,15:00:00,5.0431,V ugm-3
2020-04-13,16:00:00,4.64748,V ugm-3
2020-04-13,17:00:00,6.37778,V ugm-3
2020-04-13,18:00:00,7.41579,V ugm-3
2020-04-13,19:00:00,8.65151,V ugm-3
2020-04-13,20:00:00,10.23339,V ugm-3
2020-04-13,21:00:00,9.88733,V ugm-3
2020-04-13,22:00:00,10.18393,V ugm-3
2020-04-13,23:00:00,8.65141,V ugm-3
2020-04-13,24:00:00,6.1796,V ugm-3
2020-04-14,01:00:00,7.5981,V ugm-3
2020-04-14,02:00:00,16.12117,V ugm-3
2020-04-14,03:00:00,11.00078,V ugm-3
2020-04-14,04:00:00,13.37953,V ugm-3
2020-04-14,05:00:00,16.69953,V ugm-3
2020-04-14,06:00:00,24.976,V ugm-3
2020-04-14,07:00:00,41.97858,V ugm-3
2020-04-14,08:00:00,40.78986,V ugm-3
2020-04-14,09:00:00,16.70065,V ugm-3
2020-04-14,10:00:00,11.44757,V ugm-3
2020-04-14,11:00:00,10.95216,V ugm-3
2020-04-14,12:00:00,9.96071,V ugm-3
2020-04-14,13:00:00,9.66332,V ugm-3
2020-04-14,14:00:00,9.31645,V ugm-3
2020-04-14,15:00:00,8.57303,V ugm-3
2020-04-14,16:00:00,10.70386,V ugm-3
2020-04-14,17:00:00,11.99219,V ugm-3
2020-04-14,18:00:00,12.38846,V ugm-3
2020-04-14,19:00:00,13.72632,V ugm-3
2020-04-14,20:00:00,19.62312,V ugm-3
2020-04-14,21:00:00,23.28999,V ugm-3
2020-04-14,22:00:00,23.0423,V ugm-3
2020-04-14,23:00:00,28.14623,V ugm-3
2020-04-14,24:00:00,22.19986,V ugm-3
2020-04-15,01:00:00,23.04644,V ugm-3
2020-04-15,02:00:00,46.88749,V ugm-3
2020-04-15,03:00:00,34.12274,V ugm-3
2020-04-15,04:00:00,32.38441,V ugm-3
2020-04-15,05:00:00,37.00524,V ugm-3
2020-04-15,06:00:00,43.46287,V ugm-3
2020-04-15,07:00:00,55.14382,V ugm-3
2020-04-15,08:00:00,54.24569,V ugm-3
2020-04-15,09:00:00,42.61949,V ugm-3
2020-04-15,10:00:00,26.12727,V ugm-3
2020-04-15,11:00:00,18.22987,V ugm-3
2020-04-15,12:00:00,13.7596,V ugm-3
2020-04-15,13:00:00,19.27388,V ugm-3
2020-04-15,14:00:00,14.35623,V ugm-3
2020-04-15,15:00:00,10.23498,V ugm-3
2020-04-15,16:00:00,12.11941,V ugm-3
2020-04-15,17:00:00,11.57301,V ugm-3
2020-04-15,18:00:00,11.72193,V ugm-3
2020-04-15,19:00:00,16.63907,V ugm-3
2020-04-15,20:00:00,24.13894,V ugm-3
2020-04-15,21:00:00,46.68879,V ugm-3
2020-04-15,22:00:00,38.9901,V ugm-3
2020-04-15,23:00:00,31.49016,V ugm-3
2020-04-15,24:00:00,32.38468,V ugm-3
2020-04-16,01:00:00,24.09583,V ugm-3
2020-04-16,02:00:00,30.4683,V ugm-3
2020-04-16,03:00:00,21.95516,V ugm-3
2020-04-16,04:00:00,30.11988,V ugm-3
2020-04-16,05:00:00,28.02897,V ugm-3
2020-04-16,06:00:00,34.60109,V ugm-3
2020-04-16,07:00:00,43.31561,V ugm-3
2020-04-16,08:00:00,32.06341,V ugm-3
2020-04-16,09:00:00,22.15535,V ugm-3
2020-04-16,10:00:00,30.42056,V ugm-3
2020-04-16,11:00:00,25.98904,V ugm-3
2020-04-16,12:00:00,19.26719,V ugm-3
2020-04-16,13:00:00,13.74289,V ugm-3
2020-04-16,14:00:00,16.72949,V ugm-3
2020-04-16,15:00:00,13.24277,V ugm-3
2020-04-16,16:00:00,14.93543,V ugm-3
2020-04-16,17:00:00,22.5526,V ugm-3
2020-04-16,18:00:00,23.89661,V ugm-3
2020-04-16,19:00:00,24.89218,V ugm-3
2020-04-16,20:00:00,19.86389,V ugm-3
2020-04-16,21:00:00,22.50245,V ugm-3
2020-04-16,22:00:00,21.8553,V ugm-3
2020-04-16,23:00:00,16.67776,V ugm-3
2020-04-16,24:00:00,16.42884,V ugm-3
2020-04-17,01:00:00,13.77245,V ugm-3
2020-04-17,02:00:00,15.50233,V ugm-3
2020-04-17,03:00:00,21.20759,V ugm-3
2020-04-17,04:00:00,19.46108,V ugm-3
2020-04-17,05:00:00,9.18165,V ugm-3
2020-04-17,06:00:00,12.07589,V ugm-3
2020-04-17,07:00:00,25.10004,V ugm-3
2020-04-17,08:00:00,15.16989,V ugm-3
2020-04-17,09:00:00,11.72685,V ugm-3
2020-04-17,10:00:00,12.2259,V ugm-3
2020-04-17,11:00:00,15.26987,V ugm-3
2020-04-17,12:00:00,16.96641,V ugm-3
2020-04-17,13:00:00,11.07816,V ugm-3
2020-04-17,14:00:00,8.13393,V ugm-3
2020-04-17,15:00:00,8.73272,V ugm-3
2020-04-17,16:00:00,10.77866,V ugm-3
2020-04-17,17:00:00,9.38138,V ugm-3
2020-04-17,18:00:00,9.83044,V ugm-3
2020-04-17,19:00:00,9.13176,V ugm-3
2020-04-17,20:00:00,11.62676,V ugm-3
2020-04-17,21:00:00,13.67267,V ugm-3
2020-04-17,22:00:00,11.72654,V ugm-3
2020-04-17,23:00:00,8.83234,V ugm-3
2020-04-17,24:00:00,9.73053,V ugm-3
2020-04-18,01:00:00,10.40331,V ugm-3
2020-04-18,02:00:00,11.20357,V ugm-3
2020-04-18,03:00:00,5.70182,V ugm-3
2020-04-18,04:00:00,3.65117,V ugm-3
2020-04-18,05:00:00,3.50112,V ugm-3
2020-04-18,06:00:00,4.90158,V ugm-3
2020-04-18,07:00:00,5.05162,V ugm-3
2020-04-18,08:00:00,6.20201,V ugm-3
2020-04-18,09:00:00,7.20234,V ugm-3
2020-04-18,10:00:00,7.60245,V ugm-3
2020-04-18,11:00:00,13.3043,V ugm-3
2020-04-18,12:00:00,16.75547,V ugm-3
2020-04-18,13:00:00,12.05392,V ugm-3
2020-04-18,14:00:00,10.25333,V ugm-3
2020-04-18,15:00:00,9.30306,V ugm-3
2020-04-18,16:00:00,9.95324,V ugm-3
2020-04-18,17:00:00,12.50406,V ugm-3
2020-04-18,18:00:00,13.25428,V ugm-3
2020-04-18,19:00:00,15.05483,V ugm-3
2020-04-18,20:00:00,17.50559,V ugm-3
2020-04-18,21:00:00,21.05671,V ugm-3
2020-04-18,22:00:00,16.40524,V ugm-3
2020-04-18,23:00:00,14.40461,V ugm-3
2020-04-18,24:00:00,11.10355,V ugm-3
2020-04-19,01:00:00,8.62267,V ugm-3
2020-04-19,02:00:00,13.50216,V ugm-3
2020-04-19,03:00:00,11.78097,V ugm-3
2020-04-19,04:00:00,12.73347,V ugm-3
2020-04-19,05:00:00,13.98677,V ugm-3
2020-04-19,06:00:00,14.13716,V ugm-3
2020-04-19,07:00:00,13.03426,V ugm-3
2020-04-19,08:00:00,10.22688,V ugm-3
2020-04-19,09:00:00,7.41951,V ugm-3
2020-04-19,10:00:00,8.6728,V ugm-3
2020-04-19,11:00:00,10.02636,V ugm-3
2020-04-19,12:00:00,9.47491,V ugm-3
2020-04-19,13:00:00,7.31924,V ugm-3
2020-04-19,14:00:00,5.91555,V ugm-3
2020-04-19,15:00:00,5.91555,V ugm-3
2020-04-19,16:00:00,6.21634,V ugm-3
2020-04-19,17:00:00,5.71502,V ugm-3
2020-04-19,18:00:00,5.96568,V ugm-3
2020-04-19,19:00:00,11.53031,V ugm-3
2020-04-19,20:00:00,16.54349,V ugm-3
2020-04-19,21:00:00,15.69124,V ugm-3
2020-04-19,22:00:00,19.35086,V ugm-3
2020-04-19,23:00:00,11.43004,V ugm-3
2020-04-19,24:00:00,8.97359,V ugm-3
2020-04-20,01:00:00,7.63763,V ugm-3
2020-04-20,02:00:00,11.72444,V ugm-3
2020-04-20,03:00:00,10.95397,V ugm-3
2020-04-20,04:00:00,11.35596,V ugm-3
2020-04-20,05:00:00,15.07428,V ugm-3
2020-04-20,06:00:00,17.78761,V ugm-3
2020-04-20,07:00:00,19.4959,V ugm-3
2020-04-20,08:00:00,19.84754,V ugm-3
2020-04-20,09:00:00,19.89773,V ugm-3
2020-04-20,10:00:00,18.59125,V ugm-3
2020-04-20,11:00:00,13.26515,V ugm-3
2020-04-20,12:00:00,10.14989,V ugm-3
2020-04-20,13:00:00,10.60211,V ugm-3
2020-04-20,14:00:00,12.36074,V ugm-3
2020-04-20,15:00:00,11.55681,V ugm-3
2020-04-20,16:00:00,12.91348,V ugm-3
2020-04-20,17:00:00,11.35587,V ugm-3
2020-04-20,18:00:00,13.21505,V ugm-3
2020-04-20,19:00:00,17.2349,V ugm-3
2020-04-20,20:00:00,17.9384,V ugm-3
2020-04-20,21:00:00,18.44087,V ugm-3
2020-04-20,22:00:00,7.23566,V ugm-3
2020-04-20,23:00:00,7.13516,V ugm-3
2020-04-20,24:00:00,6.53219,V ugm-3
2020-04-21,01:00:00,5.43925,V ugm-3
2020-04-21,02:00:00,10.54274,V ugm-3
2020-04-21,03:00:00,10.1734,V ugm-3
2020-04-21,04:00:00,11.43249,V ugm-3
2020-04-21,05:00:00,12.28867,V ugm-3
2020-04-21,06:00:00,15.0586,V ugm-3
2020-04-21,07:00:00,22.96528,V ugm-3
2020-04-21,08:00:00,27.296,V ugm-3
2020-04-21,09:00:00,20.79926,V ugm-3
2020-04-21,10:00:00,16.41786,V ugm-3
2020-04-21,11:00:00,14.65528,V ugm-3
2020-04-21,12:00:00,13.34595,V ugm-3
2020-04-21,13:00:00,12.03659,V ugm-3
2020-04-21,14:00:00,12.74166,V ugm-3
2020-04-21,15:00:00,13.19493,V ugm-3
2020-04-21,16:00:00,13.24535,V ugm-3
2020-04-21,17:00:00,13.84976,V ugm-3
2020-04-21,18:00:00,13.44694,V ugm-3
2020-04-21,19:00:00,20.04456,V ugm-3
2020-04-21,20:00:00,22.26061,V ugm-3
2020-04-21,21:00:00,19.59138,V ugm-3
2020-04-21,22:00:00,9.36758,V ugm-3
2020-04-21,23:00:00,7.00051,V ugm-3
2020-04-21,24:00:00,7.45378,V ugm-3
2020-04-22,01:00:00,9.49011,V ugm-3
2020-04-22,02:00:00,15.81685,V ugm-3
2020-04-22,03:00:00,13.83132,V ugm-3
2020-04-22,04:00:00,10.14632,V ugm-3
2020-04-22,05:00:00,12.01404,V ugm-3
2020-04-22,06:00:00,15.59802,V ugm-3
2020-04-22,07:00:00,18.1722,V ugm-3
2020-04-22,08:00:00,17.81847,V ugm-3
2020-04-22,09:00:00,15.24386,V ugm-3
2020-04-22,10:00:00,14.68861,V ugm-3
2020-04-22,11:00:00,13.02272,V ugm-3
2020-04-22,12:00:00,13.42664,V ugm-3
2020-04-22,13:00:00,12.31642,V ugm-3
2020-04-22,14:00:00,13.2251,V ugm-3
2020-04-22,15:00:00,13.22521,V ugm-3
2020-04-22,16:00:00,15.95105,V ugm-3
2020-04-22,17:00:00,16.45591,V ugm-3
2020-04-22,18:00:00,16.45606,V ugm-3
2020-04-22,19:00:00,21.50408,V ugm-3
2020-04-22,20:00:00,23.57384,V ugm-3
2020-04-22,21:00:00,20.79747,V ugm-3
2020-04-22,22:00:00,10.49966,V ugm-3
2020-04-22,23:00:00,8.58145,V ugm-3
2020-04-22,24:00:00,10.44921,V ugm-3
2020-04-23,01:00:00,11.60315,V ugm-3
2020-04-23,02:00:00,13.42457,V ugm-3
2020-04-23,03:00:00,10.52376,V ugm-3
2020-04-23,04:00:00,7.69044,V ugm-3
2020-04-23,05:00:00,7.33628,V ugm-3
2020-04-23,06:00:00,10.11891,V ugm-3
2020-04-23,07:00:00,15.68405,V ugm-3
2020-04-23,08:00:00,15.43055,V ugm-3
2020-04-23,09:00:00,15.37968,V ugm-3
2020-04-23,10:00:00,12.39498,V ugm-3
2020-04-23,11:00:00,11.53482,V ugm-3
2020-04-23,12:00:00,12.09152,V ugm-3
2020-04-23,13:00:00,14.52021,V ugm-3
2020-04-23,14:00:00,12.74949,V ugm-3
2020-04-23,15:00:00,12.74916,V ugm-3
2020-04-23,16:00:00,15.48179,V ugm-3
2020-04-23,17:00:00,12.95216,V ugm-3
2020-04-23,18:00:00,16.29152,V ugm-3
2020-04-23,19:00:00,21.24984,V ugm-3
2020-04-23,20:00:00,20.23802,V ugm-3
2020-04-23,21:00:00,22.46415,V ugm-3
2020-04-23,22:00:00,29.09214,V ugm-3
2020-04-23,23:00:00,27.52364,V ugm-3
2020-04-23,24:00:00,21.85696,V ugm-3
2020-04-24,01:00:00,16.70066,V ugm-3
2020-04-24,02:00:00,16.2273,V ugm-3
2020-04-24,03:00:00,12.93108,V ugm-3
2020-04-24,04:00:00,19.06694,V ugm-3
2020-04-24,05:00:00,14.5538,V ugm-3
2020-04-24,06:00:00,24.1873,V ugm-3
2020-04-24,07:00:00,36.84641,V ugm-3
2020-04-24,08:00:00,34.42059,V ugm-3
2020-04-24,09:00:00,19.77539,V ugm-3
2020-04-24,10:00:00,19.67359,V ugm-3
2020-04-24,11:00:00,27.68397,V ugm-3
2020-04-24,12:00:00,12.42337,V ugm-3
2020-04-24,13:00:00,12.42228,V ugm-3
2020-04-24,14:00:00,12.62642,V ugm-3
2020-04-24,15:00:00,13.23501,V ugm-3
2020-04-24,16:00:00,9.27986,V ugm-3
2020-04-24,17:00:00,9.63484,V ugm-3
2020-04-24,18:00:00,11.00416,V ugm-3
2020-04-24,19:00:00,13.94539,V ugm-3
2020-04-24,20:00:00,13.38766,V ugm-3
2020-04-24,21:00:00,12.47482,V ugm-3
2020-04-24,22:00:00,10.80131,V ugm-3
2020-04-24,23:00:00,9.27997,V ugm-3
2020-04-24,24:00:00,9.53354,V ugm-3
2020-04-25,01:00:00,8.94539,V ugm-3
2020-04-25,02:00:00,11.04617,V ugm-3
2020-04-25,03:00:00,8.1829,V ugm-3
2020-04-25,04:00:00,5.53994,V ugm-3
2020-04-25,05:00:00,7.11562,V ugm-3
2020-04-25,06:00:00,7.97965,V ugm-3
2020-04-25,07:00:00,7.72545,V ugm-3
2020-04-25,08:00:00,9.35172,V ugm-3
2020-04-25,09:00:00,16.92387,V ugm-3
2020-04-25,10:00:00,12.45135,V ugm-3
2020-04-25,11:00:00,7.41998,V ugm-3
2020-04-25,12:00:00,7.67421,V ugm-3
2020-04-25,13:00:00,8.03012,V ugm-3
2020-04-25,14:00:00,8.38602,V ugm-3
2020-04-25,15:00:00,7.87786,V ugm-3
2020-04-25,16:00:00,8.38617,V ugm-3
2020-04-25,17:00:00,8.33534,V ugm-3
2020-04-25,18:00:00,9.40274,V ugm-3
2020-04-25,19:00:00,13.9769,V ugm-3
2020-04-25,20:00:00,17.94156,V ugm-3
2020-04-25,21:00:00,29.27553,V ugm-3
2020-04-25,22:00:00,23.58315,V ugm-3
2020-04-25,23:00:00,19.4155,V ugm-3
2020-04-25,24:00:00,16.26422,V ugm-3
2020-04-26,01:00:00,14.39952,V ugm-3
2020-04-26,02:00:00,16.3693,V ugm-3
2020-04-26,03:00:00,14.00898,V ugm-3
2020-04-26,04:00:00,13.14299,V ugm-3
2020-04-26,05:00:00,12.22597,V ugm-3
2020-04-26,06:00:00,16.14862,V ugm-3
2020-04-26,07:00:00,20.98786,V ugm-3
2020-04-26,08:00:00,14.82379,V ugm-3
2020-04-26,09:00:00,11.15611,V ugm-3
2020-04-26,10:00:00,12.22588,V ugm-3
2020-04-26,11:00:00,9.67891,V ugm-3
2020-04-26,12:00:00,9.72983,V ugm-3
2020-04-26,13:00:00,8.60906,V ugm-3
2020-04-26,14:00:00,9.27135,V ugm-3
2020-04-26,15:00:00,7.48838,V ugm-3
2020-04-26,16:00:00,9.01674,V ugm-3
2020-04-26,17:00:00,11.66579,V ugm-3
2020-04-26,18:00:00,11.97149,V ugm-3
2020-04-26,19:00:00,14.11104,V ugm-3
2020-04-26,20:00:00,14.41666,V ugm-3
2020-04-26,21:00:00,12.68461,V ugm-3
2020-04-26,22:00:00,12.48081,V ugm-3
2020-04-26,23:00:00,12.17504,V ugm-3
2020-04-26,24:00:00,8.25255,V ugm-3
2020-04-27,01:00:00,7.7607,V ugm-3
2020-04-27,02:00:00,8.57767,V ugm-3
2020-04-27,03:00:00,5.51417,V ugm-3
2020-04-27,04:00:00,4.74838,V ugm-3
2020-04-27,05:00:00,4.33993,V ugm-3
2020-04-27,06:00:00,6.68858,V ugm-3
2020-04-27,07:00:00,8.11804,V ugm-3
2020-04-27,08:00:00,8.98572,V ugm-3
2020-04-27,09:00:00,9.80271,V ugm-3
